year,date_,location,point_x,point_y
2023,2023-11-04 00:00:00+00,3900 BLOCK STEVENSON ST,-74.98930655,40.06252963
2023,2023-11-04 00:00:00+00,5200 BLOCK N 2ND ST,-75.1264269,40.02981225
2023,2023-11-04 00:00:00+00,6300 BLOCK VINE ST 3F,-75.24719712,39.96720329
2023,2023-11-05 00:00:00+00,4900 BLOCK OGDEN ST,-75.2200515,39.96779553
2023,2023-11-05 00:00:00+00,6800 BLOCK N BROAD ST,-75.14092817,40.05682359
2023,2023-11-05 00:00:00+00,2800 BLOCK SALMON ST,-75.10992927,39.97939795
2023,2023-11-05 00:00:00+00,1600 BLOCK STENTON AVE,-75.14596677,40.0491443
2023,2023-11-05 00:00:00+00,3200 BLOCK CUMBERLAND ST,-75.18409328,39.99457853
2023,2023-11-05 00:00:00+00,3200 BLOCK CUMBERLAND ST,-75.18409328,39.99457853
2023,2023-11-05 00:00:00+00,1700 BLOCK N 31ST ST,-75.1848313,39.98331318
2023,2023-11-05 00:00:00+00,100 BLOCK E ALLEGHENY AVE,-75.12907448,39.998611
2023,2023-11-05 00:00:00+00,3400 BLOCK LAMAR PL,-74.96995208,40.09826432
2023,2023-11-05 00:00:00+00,1200 BLOCK HUNTINGDON ST,-75.15118911,39.99186893
2023,2023-11-06 00:00:00+00,1800 BLOCK E SCHILLER ST,-75.10656542,39.99844878
2023,2023-11-07 00:00:00+00,5300 BLOCK DIAMOND ST,-75.23113661,39.98854731
2023,2023-11-07 00:00:00+00,500 BLOCK E INDIANA AVE,-75.12017891,39.99435906
2023,2023-11-08 00:00:00+00,200 BLOCK KRAMS AVE,-75.22513435,40.03070939
2023,2023-11-08 00:00:00+00,2200 BLOCK KRAMS AVE,-75.22502395,40.03056088
2023,2023-11-10 00:00:00+00,2100 BLOCK CASTOR AVE,-75.09793253,39.99845922
2023,2023-11-10 00:00:00+00,900 BLOCK E WOODLAWN AVE,-75.16203448,40.04645354
2023,2023-11-10 00:00:00+00,100 BLOCK E LIPPINCOTT ST,-75.12874892,39.99757067
2023,2023-11-11 00:00:00+00,1000 BLOCK N MARSHALL ST,-75.14747094,39.96997592
2023,2023-11-11 00:00:00+00,1000 BLOCK N MARSHALL ST,-75.14747094,39.96997592
2023,2023-11-11 00:00:00+00,700 BLOCK S 7TH ST,-75.15440893,39.93977683
2023,2023-11-11 00:00:00+00,700 BLOCK S 7TH ST,-75.15440893,39.93977683
2023,2023-11-11 00:00:00+00,3400 BLOCK MOUNT VERNON ST,-75.19178461,39.96466851
2023,2023-11-11 00:00:00+00,3400 BLOCK MOUNT VERNON ST,-75.19178461,39.96466851
2023,2023-11-12 00:00:00+00,2100 BLOCK N 15TH ST,-75.15780891,39.98582537
2023,2023-11-12 00:00:00+00,3900 BLOCK N 5TH ST,-75.13590144,40.01150964
2023,2023-11-13 00:00:00+00,3300 BLOCK N 5TH ST,-75.13821808,40.00145324
2023,2023-11-13 00:00:00+00,1900 BLOCK E HAROLD ST,-75.12590643,39.98791335
2023,2023-11-13 00:00:00+00,900 BLOCK N FRANKLIN ST,-75.14928186,39.96910432
2023,2023-11-13 00:00:00+00,4600 BLOCK DITMAN ST,-75.07981073,40.01175513
2023,2023-11-14 00:00:00+00,700 BLOCK OREGON AVE,-75.16055774,39.91525256
2023,2023-11-14 00:00:00+00,700 BLOCK OREGON AVE,-75.16055774,39.91525256
2023,2023-11-14 00:00:00+00,700 BLOCK OREGON AVE,-75.16055774,39.91525256
2023,2023-11-14 00:00:00+00,400 BLOCK RISING SUN AVE,-75.13567989,40.01060965
2023,2023-11-14 00:00:00+00,5300 BLOCK SYDENHAM ST,-75.14856797,40.0353246
2023,2023-11-15 00:00:00+00,800 BLOCK N PRESTON ST,-75.20455832,39.96813117
2023,2023-11-16 00:00:00+00,6100 BLOCK VINE ST,-75.2419231,39.96677789
2023,2023-11-16 00:00:00+00,4000 BLOCK E ROOSEVELT BLVD,-75.10709214,40.02919118
2023,2023-11-17 00:00:00+00,800 BLOCK W VENAGO ST,-75.1422827,40.00643233
2023,2023-11-17 00:00:00+00,400 BLOCK W DAUPHIN ST,-75.14086434,39.98590869
2023,2023-11-18 00:00:00+00,1300 BLOCK N 62ND ST,-75.24286826,39.97165733
2023,2023-11-18 00:00:00+00,900 BLOCK S 3RD ST,-75.14872455,39.93645161
2023,2023-11-19 00:00:00+00,7600 BLOCK OGONTZ AVE,-75.15737147,40.070311
2023,2023-11-19 00:00:00+00,3600 BLOCK JASPER ST,-75.10288301,40.00008194
2023,2023-11-20 00:00:00+00,7900 BLOCK HORROCKS ST,-75.05416738,40.05788861
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,3200 BLOCK N FAIRHILL ST,-75.1398575,40.0004271
2023,2023-11-21 00:00:00+00,6500 BLOCK WYNCOTE AVE,-75.1567005,40.05319895
2023,2023-11-21 00:00:00+00,2600 BLOCK SALMON ST,-75.11560984,39.97621464
2023,2023-11-21 00:00:00+00,2600 BLOCK SALMON ST,-75.11560984,39.97621464
2023,2023-11-21 00:00:00+00,3400 BLOCK GAUL ST,-75.0997399,39.98988071
2023,2023-11-22 00:00:00+00,5200 BLOCK HESTON ST,-75.22555732,39.9801361
2023,2023-11-22 00:00:00+00,2000 BLOCK W GODFREY AVE,-75.1535893,40.04880609
2023,2023-11-22 00:00:00+00,2200 BLOCK STRAHLE ST,-75.04725521,40.06413529
2023,2023-11-22 00:00:00+00,7200 BLOCK SACKETT ST,-75.04917074,40.03976609
2023,2023-11-22 00:00:00+00,700 BLOCK W NORRIS ST,-75.14640669,39.98182095
2023,2023-11-23 00:00:00+00,1900 BLOCK W HUNTING PARK AVE,-75.16028557,40.01328095
2023,2023-11-23 00:00:00+00,3100 BLOCK REACH ST,-75.11630601,39.99533316
2023,2023-11-23 00:00:00+00,6700 BLOCK OGONTZ AVE,-75.14899947,40.05700754
2023,2023-11-23 00:00:00+00,2300 BLOCK EDGLEY ST,-75.17091006,39.98720916
2023,2023-11-23 00:00:00+00,9000 BLOCK ASHTON RD,-75.02256102,40.06246339
2023,2023-11-23 00:00:00+00,1100 BLOCK LEOPARD ST,-75.13587704,39.96714402
2023,2023-11-24 00:00:00+00,1300 BLOCK W SELTZER ST,-75.15257737,39.99479432
2023,2023-11-24 00:00:00+00,100 BLOCK W HANSBERRY ST,-75.16881038,40.02944358
2023,2023-11-24 00:00:00+00,3400 BLOCK N 3RD ST,-75.13481222,40.00311368
2023,2023-11-24 00:00:00+00,5600 BLOCK KINGSESSING AVE,-75.22464394,39.93650341
2023,2023-11-25 00:00:00+00,2400 BLOCK N 9TH ST,-75.14711203,39.98841758
2023,2023-11-25 00:00:00+00,4000 BLOCK ORMOND ST,-75.09719485,40.00816948
2023,2023-11-25 00:00:00+00,4000 BLOCK ORMOND ST,-75.09719485,40.00816948
2023,2023-11-25 00:00:00+00,5200 BLOCK PENTRIDGE ST,-75.22455727,39.94530315
2023,2023-11-25 00:00:00+00,5200 BLOCK PENTRIDGE ST,-75.22455727,39.94530315
2023,2023-11-26 00:00:00+00,4100 BLOCK N FRANKLIN ST,-75.13982605,40.01404433
2023,2023-11-27 00:00:00+00,800 BLOCK W BRISTOL ST,-75.13979325,40.01727711
2023,2023-11-27 00:00:00+00,7TH & BUTLER ST,-75.14013516,40.00945442
2023,2023-11-27 00:00:00+00,4400 BLOCK N 6TH ST,-75.13684233,40.0184774
2023,2023-11-29 00:00:00+00,2200 BLOCK N 7TH ST,-75.14547484,39.98501403
2023,2023-11-29 00:00:00+00,2200 BLOCK N 7TH ST,-75.14547484,39.98501403
2023,2023-11-29 00:00:00+00,2200 BLOCK E VENANGO ST,-75.0986457,39.9949982
2023,2023-11-29 00:00:00+00,1500 BLOCK 67TH AV,-75.14312341,40.05534864
2023,2023-11-30 00:00:00+00,1400 BLOCK W YORK ST,-75.15641121,39.98947072
2023,2023-12-01 00:00:00+00,2900 BLOCK RIDGE AVE,-75.18199263,39.98765274
2023,2023-12-02 00:00:00+00,1500 BLOCK S NAPA ST,-75.19626099,39.93528628
2023,2023-12-02 00:00:00+00,6000 BLOCK COBBS CREEK PRWY,-75.2443229,39.94607385
2023,2023-12-02 00:00:00+00,500 BLOCK E GODFREY AVE,-75.10655351,40.04114
2023,2023-12-03 00:00:00+00,2300 BLOCK N LAMBERT ST,-75.16634529,39.99041618
2023,2023-12-03 00:00:00+00,4800 BLOCK SUMMERDALE AVE,-75.09612043,40.02761561
2023,2023-12-03 00:00:00+00,0 BLOCK FARSON ST,-75.22161746,39.96081866
2023,2023-12-04 00:00:00+00,0 BLOCK N 52ND ST,-75.22476038,39.96097354
2023,2023-12-04 00:00:00+00,5400 BLOCK POPLAR ST,-75.22861525,39.97014208
2023,2023-12-04 00:00:00+00,7300 BLOCK SOMMERS RD,-75.15447706,40.06625399
2023,2023-12-04 00:00:00+00,7300 BLOCK SOMMERS RD,-75.15447706,40.06625399
2023,2023-12-06 00:00:00+00,2100 BLOCK N 22ND ST,-75.16935604,39.98752055
2023,2023-12-06 00:00:00+00,2900 BLOCK N HANCOCK ST,-75.13331962,39.99445628
2023,2023-12-06 00:00:00+00,2900 BLOCK N HANCOCK ST,-75.13331962,39.99445628
2023,2023-12-06 00:00:00+00,2900 BLOCK N HANCOCK ST,-75.13331962,39.99445628
2023,2023-12-06 00:00:00+00,4100 BLOCK N 5TH ST,-75.13530543,40.01490081
2023,2023-12-06 00:00:00+00,4100 BLOCK N 5TH ST,-75.13530543,40.01490081
2023,2023-12-07 00:00:00+00,2900 BLOCK W CLEARFIELD ST,-75.17803173,40.0031679
2023,2023-12-08 00:00:00+00,100 BLOCK W LEHIGH AVE,-75.1311812,39.99104882
2023,2023-12-08 00:00:00+00,2900 BLOCK S 62ND ST,-75.2222796,39.92197786
2023,2023-12-08 00:00:00+00,4300 BLOCK N 8TH ST,-75.13960424,40.01816632
2023,2023-12-09 00:00:00+00,5300 BLOCK N 5TH ST,-75.13155559,40.03206465
2023,2023-12-09 00:00:00+00,5300 BLOCK N 5TH ST,-75.13155559,40.03206465
2023,2023-12-09 00:00:00+00,5700 BLOCK ELMWOOD AVE,-75.21939579,39.92998384
2023,2023-12-09 00:00:00+00,2900 BLOCK N LAWRENCE ST,-75.1386154,39.99515118
2023,2023-12-09 00:00:00+00,100 BLOCK E ALLEGHENY AVE,-75.12907448,39.998611
2023,2023-12-09 00:00:00+00,100 BLOCK E ALLEGHENY AVE,-75.12907448,39.998611
2023,2023-12-10 00:00:00+00,6700 BLOCK SOUDER ST,-75.06982816,40.04217899
2023,2023-12-10 00:00:00+00,2600 BLOCK W LEHIGH AVE,-75.17494843,39.99650542
2023,2023-12-10 00:00:00+00,200 BLOCK W SCHOOL HOUSE LN,-75.17722147,40.0299027
2023,2023-12-10 00:00:00+00,6700 BLOCK CASTOR AVE,-75.07309988,40.04406873
2023,2023-12-10 00:00:00+00,2200 BLOCK N CHADWICK ST,-75.1605031,39.98687393
2023,2023-12-10 00:00:00+00,2200 BLOCK N CHADWICK ST,-75.1605031,39.98687393
2023,2023-12-10 00:00:00+00,2200 BLOCK N CHADWICK ST,-75.1605031,39.98687393
2023,2023-12-10 00:00:00+00,2200 BLOCK N CHADWICK ST,-75.1605031,39.98687393
2023,2023-12-10 00:00:00+00,8000 BLOCK FRANKFORD AVE,-75.02817428,40.04147376
2023,2023-12-10 00:00:00+00,8000 BLOCK FRANKFORD AVE,-75.02817428,40.04147376
2023,2023-12-11 00:00:00+00,6300 BLOCK CHEW AVE,-75.17332215,40.05069454
2023,2023-12-11 00:00:00+00,2500 BLOCK S 8TH ST,-75.16111753,39.91775514
2023,2023-12-11 00:00:00+00,2500 BLOCK S 8TH ST,-75.16111753,39.91775514
2023,2023-12-11 00:00:00+00,1000 BLOCK W ONTARIO ST,-75.14590464,40.0036819
2023,2023-12-12 00:00:00+00,2900 BLOCK W LEHIGH AVE,-75.17973859,39.99697998
2023,2023-12-12 00:00:00+00,1800 BLOCK W DALLAS ST,-75.14621138,40.06290873
2023,2023-12-12 00:00:00+00,1900 BLOCK N CROSKEY ST,-75.17102319,39.98384309
2023,2023-12-14 00:00:00+00,2100 BLOCK LEITHGOW ST,-75.14084408,39.98268883
2023,2023-12-14 00:00:00+00,4900 BLOCK BOUNDINOT ST,-75.11695961,40.02411438
2023,2023-12-15 00:00:00+00,1600 BLOCK MIFFLIN ST,-75.17269552,39.9272686
2023,2023-12-15 00:00:00+00,0 BLOCK N FRAZIER ST,-75.23419703,39.96175365
2023,2023-12-16 00:00:00+00,0 BLOCK S 62ND ST,-75.24469561,39.96245449
2023,2023-12-16 00:00:00+00,2000 BLOCK E GLENWOOD AVE,-75.09943762,40.00076025
2023,2023-12-19 00:00:00+00,2000 BLOCK LAVEER ST,-75.15331734,40.04946436
2023,2023-12-19 00:00:00+00,5300 BLOCK BALTIMORE AVE,-75.23055573,39.94812826
2023,2023-12-19 00:00:00+00,3200 BLOCK N LEE ST,-75.12852505,39.99904756
2023,2023-12-20 00:00:00+00,1700 BLOCK WHARTON ST,-75.17289422,39.9348766
2023,2023-12-20 00:00:00+00,1300 BLOCK S CHADWICK ST,-75.17188682,39.93466328
2023,2023-12-20 00:00:00+00,7300 BLOCK CHELWYNDE AVE,-75.24030579,39.91142674
2023,2023-12-20 00:00:00+00,7300 BLOCK CHELWYNDE AVE,-75.24030579,39.91142674
2023,2023-12-20 00:00:00+00,7300 BLOCK CHELWYNDE AVE,-75.24030579,39.91142674
2023,2023-12-20 00:00:00+00,7300 BLOCK CHELWYNDE AVE,-75.24030579,39.91142674
2023,2023-12-20 00:00:00+00,5200 BLOCK OXFORD AVE,-75.08485046,40.02650566
2023,2023-12-20 00:00:00+00,5200 BLOCK OXFORD AVE,-75.08485046,40.02650566
2023,2023-12-20 00:00:00+00,5200 BLOCK OXFORD AVE,-75.08485046,40.02650566
2023,2023-12-21 00:00:00+00,3000 BLOCK MARKET ST,-75.18472746,39.95493247
2023,2023-12-21 00:00:00+00,5600 BLOCK UPLAND WAY,-75.23541389,39.98424322
2023,2023-12-22 00:00:00+00,2700 BLOCK CONESTOGA TERRACE,-75.21502017,39.93135509
2023,2023-12-22 00:00:00+00,1800 BLOCK W OXFORD AVE,-75.16498912,39.97819845
2023,2023-12-22 00:00:00+00,4200 BLOCK TORRESDALE AVE,-75.08489472,40.00811956
2023,2023-12-22 00:00:00+00,0 BLOCK N 56TH ST,-75.23281969,39.96146289
2023,2023-12-23 00:00:00+00,5200 BLOCK SPRUCE ST,-75.22656388,39.95472835
2023,2023-12-23 00:00:00+00,3100 BLOCK HARTVILLE ST,-75.12026044,39.99589028
2023,2023-12-24 00:00:00+00,700 BLOCK W HUNTINGDON ST,-75.14420622,39.99096564
2023,2023-12-24 00:00:00+00,100 BLOCK E ERIE AVE,-75.12546214,40.00740679
2023,2023-12-25 00:00:00+00,3600 BLOCK CASTOR AVE,-75.10009917,40.00101925
2023,2023-12-26 00:00:00+00,5500 BLOCK MASTER ST,-75.23202711,39.97358054
2023,2023-12-26 00:00:00+00,ROSALIE ST & RISING SUN AVE,-75.10374676,40.04331309
2023,2023-12-27 00:00:00+00,3000 BLOCK S 68TH ST,-75.2282522,39.91436351
2023,2023-12-28 00:00:00+00,3500 BLOCK WOODHAVEN ROAD APT 621,-74.97830503,40.09375317
2023,2023-12-28 00:00:00+00,1900 BLOCK S 61ST ST,-75.23355038,39.93216328
2023,2023-12-28 00:00:00+00,1900 BLOCK S 61ST ST,-75.23355038,39.93216328
2023,2023-12-28 00:00:00+00,2900 BLOCK WESTMONT ST,-75.18136738,39.98857751
2023,2023-12-29 00:00:00+00,3000 BLOCK HELEN ST,-75.11527397,39.99289959
2023,2023-12-29 00:00:00+00,2800 BLOCK N 8TH ST,-75.1446856,39.9945883
2023,2023-12-29 00:00:00+00,4400 BLOCK GERMANTOWN AVE,-75.15864712,40.02239839
2023,2023-12-30 00:00:00+00,0 BLOCK W CHELTEN AVE,-75.17504453,40.03520448
2023,2023-12-30 00:00:00+00,1700 BLOCK W TIOGA ST,-75.1568442,40.00684966
2023,2023-12-30 00:00:00+00,1000 BLOCK BELMONT AVE,-75.21178576,39.97163028
2023,2023-12-30 00:00:00+00,0 BLOCK N 39TH ST,-75.19946446,39.95762242
2023,2023-12-30 00:00:00+00,8200 BLOCK LYONS AVE,-75.24698504,39.89799051
2023,2023-12-31 00:00:00+00,800 BLOCK E MADISON ST,-75.11514493,39.99760702
2023,2023-12-31 00:00:00+00,5019-B COTTMAN AVE,-75.03134427,40.02533669
2024,2023-12-31 00:00:00+00,5500 BLOCK OLD YORK ROAD,-75.14463646,40.03694388
2024,2024-01-01 00:00:00+00,2705-B WILLITS ROAD,-75.02587473,40.06592209
2024,2024-01-02 00:00:00+00,2800 BLOCK SWANSON ST,-75.1291338,39.99239202
2024,2024-01-02 00:00:00+00,1200 BLOCK W HAROLD ST,-75.15144395,39.9923525
2024,2024-01-03 00:00:00+00,2900 BLOCK N ORKNEY ST,-75.13883014,39.99611639
2024,2024-01-03 00:00:00+00,1300 BLOCK COTTMAN AVE,-75.07705577,40.0574234
2024,2024-01-03 00:00:00+00,800 BLOCK N 50TH ST,-75.22057965,39.9685119
2024,2024-01-03 00:00:00+00,1800 BLOCK GEORGES LN,-75.22964777,39.9850922
2024,2024-01-04 00:00:00+00,4200 BLOCK W STILES ST,-75.21067214,39.97415253
2024,2024-01-04 00:00:00+00,200 BLOCK E WELLENS ST,-75.12049824,40.02966632
2024,2024-01-04 00:00:00+00,200 BLOCK E WELLENS ST,-75.12049824,40.02966632
2024,2024-01-04 00:00:00+00,2600 BLOCK N 7TH ST,-75.14418716,39.99099241
2024,2024-01-04 00:00:00+00,5000 BLOCK OGONTZ AVE,-75.15328983,40.03001302
2024,2024-01-05 00:00:00+00,5200 BLOCK N 11TH ST,-75.14088571,40.03169036
2024,2024-01-05 00:00:00+00,4700 BLOCK VALLEY PL,-75.07727966,40.0137759
2024,2024-01-05 00:00:00+00,4900 BLOCK N SMEDLEY ST,-75.15095108,40.02928358
2024,2024-01-06 00:00:00+00,4900 BLOCK FRANKFORD AVE,-75.08103272,40.01975685
2024,2024-01-06 00:00:00+00,2700 BLOCK N ORKNEY ST,-75.13972192,39.99205828
2024,2024-01-06 00:00:00+00,2700 BLOCK N ORKNEY ST,-75.13972192,39.99205828
2024,2024-01-06 00:00:00+00,3100 BLOCK HARTVILLE ST,-75.12006747,39.99603195
2024,2024-01-06 00:00:00+00,2800 BLOCK W LEHIGH AVE,-75.17708197,39.99678119
2024,2024-01-07 00:00:00+00,3400 BLOCK N JUDSON ST,-75.16718332,40.00767105
2024,2024-01-08 00:00:00+00,1100 BLOCK LINDLEY AVE,-75.14225736,40.0300399
2024,2024-01-08 00:00:00+00,5000 BLOCK GLENLOCH ST,-75.07376625,40.01496113
2024,2024-01-09 00:00:00+00,400 BLOCK DEARBORN ST,-75.22146001,39.96516393
2024,2024-01-09 00:00:00+00,2600 BLOCK N BOUVIER ST,-75.16067162,39.99338663
2024,2024-01-10 00:00:00+00,6700 BLOCK N 5TH ST,-75.12609497,40.05486362
2024,2024-01-11 00:00:00+00,5200 BLOCK MARLOWE ST,-75.07506209,40.01978277
2024,2024-01-11 00:00:00+00,1500 BLOCK MARKET ST,-75.1660637,39.9526111
2024,2024-01-11 00:00:00+00,5800 BLOCK N 6TH ST,-75.13126028,40.04085945
2024,2024-01-11 00:00:00+00,6100 BLOCK SHISLER ST,-75.08292383,40.03813887
2024,2024-01-11 00:00:00+00,5400 BLOCK MASTER ST,-75.23070241,39.97372622
2024,2024-01-11 00:00:00+00,2700 BLOCK EMERALD ST,-75.12334954,39.98796306
2024,2024-01-11 00:00:00+00,3900 BLOCK KENSINGTON AVE,-75.09632995,40.00594661
2024,2024-01-12 00:00:00+00,1900 BLOCK N 19TH ST,-75.16516588,39.98294485
2024,2024-01-13 00:00:00+00,1500 BLOCK W ROCKLAND ST,-75.14940041,40.02790789
2024,2024-01-13 00:00:00+00,4200 BLOCK N 17TH ST,-75.15418382,40.01841247
2024,2024-01-14 00:00:00+00,6000 BLOCK PASSYUNK AVE,-75.20185746,39.91982961
2024,2024-01-14 00:00:00+00,4200 BLOCK FAIRMOUNT ST,-75.20730157,39.96478744
2024,2024-01-14 00:00:00+00,5400 BLOCK HOWLAND ST,-75.10364446,40.03392266
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-14 00:00:00+00,2400 BLOCK N MYRTLEWOOD ST,-75.18052682,39.99325827
2024,2024-01-15 00:00:00+00,2800 BLOCK COTTMAN AVE,-75.05365099,40.0441845
2024,2024-01-15 00:00:00+00,4520-22 WALNUT ST,-75.21269392,39.95510659
2024,2024-01-15 00:00:00+00,1300 BLOCK MLK DR,-75.20067578,39.97803507
2024,2024-01-15 00:00:00+00,3000 BLOCK TYSON AVE,-75.05456882,40.03796728
2024,2024-01-15 00:00:00+00,2500 BLOCK N JESSUP ST,-75.15029151,39.99124512
2024,2024-01-15 00:00:00+00,0 BLOCK N 39TH ST,-75.19946446,39.95762242
2024,2024-01-16 00:00:00+00,5100 BLOCK GRISCOM ST,-75.08029706,40.02188543
2024,2024-01-16 00:00:00+00,3700 BLOCK KENSINGTON AVE,-75.10029568,40.00361681
2024,2024-01-16 00:00:00+00,5700 BLOCK BALTIMORE AVE,-75.23873127,39.9461359
2024,2024-01-18 00:00:00+00,0 BLOCK N 51ST ST,-75.22284599,39.96028487
2024,2024-01-18 00:00:00+00,4700 BLOCK N 5TH ST,-75.13327722,40.02336437
2024,2024-01-19 00:00:00+00,4200 BLOCK ROMAIN ST,-75.09041914,40.01030314
2024,2024-01-20 00:00:00+00,4800 BLOCK N HOWARD ST,-75.1248962,40.02454011
2024,2024-01-21 00:00:00+00,200 BLOCK LOCUST ST APT 24F,-75.14503577,39.94512107
2024,2024-01-21 00:00:00+00,7100 BLOCK ELMWOOD AVE,-75.23891493,39.91585399
2024,2024-01-21 00:00:00+00,7100 BLOCK ELMWOOD AVE,-75.23891493,39.91585399
2024,2024-01-21 00:00:00+00,RISING SUN AVE & ROCKALAND ST,-75.12323376,40.02457508
2024,2024-01-21 00:00:00+00,2700 BLOCK N CROSKEY ST,-75.16814951,39.9957525
2024,2024-01-24 00:00:00+00,5100 BLOCK N HUTCHINSON ST,-75.13882869,40.02969624
2024,2024-01-24 00:00:00+00,2200 BLOCK STENTON AVE,-75.15789345,40.05552995
2024,2024-01-25 00:00:00+00,3400 BLOCK N BROAD ST,-75.15192012,40.00539337
2024,2024-01-25 00:00:00+00,3400 BLOCK N BROAD ST,-75.15192012,40.00539337
2024,2024-01-25 00:00:00+00,2500 BLOCK N BANCROFT ST,-75.15904021,39.99137914
2024,2024-01-25 00:00:00+00,1200 BLOCK W ROCKLAND ST,-75.14360373,40.02713591
2024,2024-01-26 00:00:00+00,2800 BLOCK N MASCHER ST,-75.13201127,39.99405463
2024,2024-01-26 00:00:00+00,5600 BLOCK PENTRIDGE ST,-75.23177102,39.94081576
2024,2024-01-26 00:00:00+00,5600 BLOCK PENTRIDGE ST,-75.23177102,39.94081576
2024,2024-01-26 00:00:00+00,5600 BLOCK PENTRIDGE ST,-75.23177102,39.94081576
2024,2024-01-27 00:00:00+00,800 BLOCK S CECIL ST,-75.23898551,39.94763117
2024,2024-01-27 00:00:00+00,900 BLOCK ORTHODOX ST,-75.09543844,40.01954088
2024,2024-01-28 00:00:00+00,2100 BLOCK JACKSON ST,-75.18146237,39.92461934
2024,2024-01-28 00:00:00+00,5200 BLOCK MARKET ST,-75.22528847,39.95997655
2024,2024-01-29 00:00:00+00,3100 BLOCK N 22ND ST,-75.16588152,40.00308994
2024,2024-01-29 00:00:00+00,5400 BLOCK MASTER ST,-75.23106851,39.97389223
2024,2024-01-30 00:00:00+00,3900 BLOCK MELON ST,-75.20074292,39.96467427
2024,2024-01-31 00:00:00+00,1300 BLOCK Kings Place,-75.15490219,39.9735759
2024,2024-02-01 00:00:00+00,2700 BLOCK N REESE ST,-75.14069629,39.99275974
2024,2024-02-01 00:00:00+00,5100 BLOCK DARRAH ST,-75.07811057,40.02077544
2024,2024-02-02 00:00:00+00,900 BLOCK E LOCUST AVE,-75.15952855,40.04727283
2024,2024-02-03 00:00:00+00,5000 BLOCK DUFFIELD ST,-75.07686198,40.01967309
2024,2024-02-03 00:00:00+00,500 BLOCK MOUNTAIN ST,-75.15447706,39.92793972
2024,2024-02-03 00:00:00+00,400 BLOCK ROBBINS ST,-75.09777646,40.04894055
2024,2024-02-03 00:00:00+00,2500 BLOCK N 27TH ST,-75.17622171,39.99362949
2024,2024-02-03 00:00:00+00,1700 BLOCK SCATTERGOOD ST,-75.07418758,40.02158921
2024,2024-02-04 00:00:00+00,6500 BLOCK GRAYS AVE,-75.23193094,39.92331672
2024,2024-02-05 00:00:00+00,5600 BLOCK N BROAD ST,-75.14471573,40.03951457
2024,2024-02-05 00:00:00+00,400 BLOCK W OLNEY AVE,-75.12926786,40.03633274
2024,2024-02-06 00:00:00+00,800 BLOCK W SUSQUEHANNA AVE,-75.14723094,39.98493438
2024,2024-02-06 00:00:00+00,0 BLOCK S DEWEY ST,-75.24355076,39.9618878
2024,2024-02-06 00:00:00+00,5300 BLOCK LINDBERGH BOULEVARD,-75.2143668,39.93437251
2024,2024-02-06 00:00:00+00,5300 BLOCK LINDBERGH BOULEVARD,-75.2143668,39.93437251
2024,2024-02-07 00:00:00+00,4800 BLOCK N LAWRENCE ST,-75.13236391,40.02436126
2024,2024-02-08 00:00:00+00,700 BLOCK W ERIE AVE,-75.14165825,40.00775422
2024,2024-02-08 00:00:00+00,3300 BLOCK N HOPE ST,-75.12943136,40.0004759
2024,2024-02-09 00:00:00+00,2300 BLOCK N 18TH ST,-75.16229504,39.98880204
2024,2024-02-09 00:00:00+00,2900 BLOCK RUTH ST,-75.11918573,39.99266076
2024,2024-02-09 00:00:00+00,400 BLOCK S TANEY ST,-75.18337436,39.94748149
2024,2024-02-09 00:00:00+00,4900 BLOCK FRANKFORD AVE,-75.08103272,40.01975685
2024,2024-02-10 00:00:00+00,1100 BLOCK CAYUGA ST,-75.10528748,40.01430592
2024,2024-02-10 00:00:00+00,3100 BLOCK N LEE ST,-75.12902777,39.99722694
2024,2024-02-10 00:00:00+00,500 BLOCK ADAMS AVE,-75.10973764,40.03840668
2024,2024-02-11 00:00:00+00,2000 BLOCK N 19TH ST,-75.16442381,39.98526164
2024,2024-02-11 00:00:00+00,2000 BLOCK N 19TH ST,-75.16442381,39.98526164
2024,2024-02-11 00:00:00+00,2000 BLOCK N 19TH ST,-75.16442381,39.98526164
2024,2024-02-11 00:00:00+00,1900 BLOCK W GODFREY AVE,-75.1521527,40.04862564
